LLM,topic,experiment,if_base,稳态轮次,达成共识轮次,共识观点,末轮观点分布,ave_opinion,agent1_posi,agent1_negi,agent1_poss,agent1_negs,agent2_posi,agent2_negi,agent2_poss,agent2_negs,agent3_posi,agent3_negi,agent3_poss,agent3_negs,agent4_posi,agent4_negi,agent4_poss,agent4_negs,agent5_posi,agent5_negi,agent5_poss,agent5_negs,agent6_posi,agent6_negi,agent6_poss,agent6_negs,rumor,truth,ave_Ip,ave_In,ave_Sp,ave_Sn,max_Ip,max_In,max_Sp,max_Sn
DeepSeek-V3.2,1,-4,1,1,11,FALSE,polar,0,0,0,0,-0.833333333,0,1.666666667,0,0,0,0,0,-0.833333333,0,0,-0.833333333,0,0,0,-0.833333333,0,1.666666667,0,0,0,2,6,0.277777778,0.277777778,-0.277777778,-0.277777778,1.666666667,1.666666667,0,0
DeepSeek-V3.2,1,-3,1,1,11,FALSE,polar,-0.666666667,0,0,0,0,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0,3.333333333,0,0,6,1,0,0.555555556,0,-0.555555556,0,3.333333333,0,0
DeepSeek-V3.2,1,-2,1,2,11,FALSE,polar,-0.333333333,0,0,-0.694444444,0,0.694444444,0,0,0,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0,2.5,0,0,6,2,0.115740741,0.416666667,-0.115740741,-0.416666667,0.694444444,2.5,0,0
DeepSeek-V3.2,1,-1,1,1,11,FALSE,polar,-0.333333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0.833333333,0,0,0,0,0,-0.833333333,0,0,0,0,-0.833333333,0,2.5,0,0,6,3,0.138888889,0.416666667,-0.138888889,-0.416666667,0.833333333,2.5,0,0
DeepSeek-V3.2,1,0,1,1,11,FALSE,polar,-0.666666667,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,0,0,0,0,-0.833333333,0,3.333333333,0,0,6,4,0,0.555555556,0,-0.555555556,0,3.333333333,0,0
DeepSeek-V3.2,1,1,0,10,11,FALSE,-1_0_1,0.333333333,0,0,0,0,0.659456495,0,0,0,0,0,-0.161505583,0,0,0,0,0,0.080752791,0,-0.578703704,0,0,0,0,0,1,2,0.123368214,0,-0.123368214,0,0.659456495,0,0,0
DeepSeek-V3.2,1,2,0,8,11,FALSE,polar,0.333333333,0,0.833333333,0,0,0,0,-0.232568039,0,0.911507948,0,0,0,0,0,0,-0.833333333,0.07752268,0,-0.279081647,0,0.217063503,0,-0.694444444,0,1,3,0.201015689,0.138888889,-0.201015689,-0.138888889,0.911507948,0.833333333,0,0
DeepSeek-V3.2,1,3,0,6,11,FALSE,polar,0.666666667,0,0,0,0,0.315205976,0,-0.833333333,0,0,0,-0.334897977,0,1.981872642,0,0,0,0.315205976,0,-0.833333333,0,0.083724494,0,-0.694444444,0,1,4,0.449334848,0,-0.449334848,0,1.981872642,0,0,0
DeepSeek-V3.2,1,4,0,2,11,FALSE,-1_0_1,0.5,0,0,0,0,0,0,-0.694444444,0,0,0,0,0,0,0,-0.694444444,0,1.527777778,0,0,0,0.694444444,0,-0.833333333,0,1,5,0.37037037,0,-0.37037037,0,1.527777778,0,0,0
DeepSeek-V3.2,1,5,0,6,11,FALSE,polar,0.666666667,0,0,0,0,0,0,-0.334897977,0,0.244475523,0,-0.578703704,0,0.533827375,0,-0.694444444,0,0.083724494,0,-0.482253086,0,1.228271819,0,0,0,1,6,0.348383202,0,-0.348383202,0,1.228271819,0,0,0
DeepSeek-V3.2,1,6,0,10,11,FALSE,-1_0_1,0.166666667,0.914086125,0,0,0,0,0.694444444,0,0,0.080752791,0,-0.833333333,0,0,0,0,-0.694444444,0,0,-0.161505583,0,0,0,0,0,2,1,0.165806486,0.115740741,-0.165806486,-0.115740741,0.914086125,0.694444444,0,0
DeepSeek-V3.2,1,7,0,4,11,FALSE,-1_0_1,0.5,0,0,0,0,0,0,0,0,1.144547325,0,0,0,0,0,-0.482253086,0,0.160751029,0,-0.578703704,0,0.450102881,0,-0.694444444,0,2,3,0.292566872,0,-0.292566872,0,1.144547325,0,0,0
DeepSeek-V3.2,1,8,0,6,11,FALSE,-1_0_1,0.5,0.111632659,0,-0.401877572,0,0,0,0,0,0,0,-0.334897977,0,1.145904778,0,0,0,0.312571445,0,-0.833333333,0,0,0,0,0,2,4,0.261684814,0,-0.261684814,0,1.145904778,0,0,0
DeepSeek-V3.2,1,9,0,10,11,FALSE,-1_0_1,0.5,0.401057417,0,-0.833333333,0,0,0,0,0,0,0,-0.161505583,0,0.053835194,0,-0.694444444,0,1.23439075,0,0,0,0,0,0,0,2,5,0.281547227,0,-0.281547227,0,1.23439075,0,0,0
DeepSeek-V3.2,1,10,0,9,11,FALSE,-1_0_1,0.5,0.064602233,0,-0.694444444,0,0,0,0,0,0,0,0,0,0.411824455,0,-0.833333333,0,0,0,-0.193806699,0,1.245157789,0,0,0,2,6,0.286930746,0,-0.286930746,0,1.245157789,0,0,0
DeepSeek-V3.2,1,11,0,7,11,FALSE,polar,0.666666667,1.384285158,0,0,0,0.550951825,0,-0.833333333,0,0,0,0,0,0.203729602,0,-0.694444444,0,0,0,-0.279081647,0,0.069770412,0,-0.401877572,0,3,1,0.368122833,0,-0.368122833,0,1.384285158,0,0,0
DeepSeek-V3.2,1,12,0,4,11,FALSE,polar,0.666666667,0,0,-0.482253086,0,1.494020062,0,0,0,0,0,0,0,0.660686728,0,-0.833333333,0,0.313464506,0,-0.694444444,0,0.120563272,0,-0.578703704,0,3,2,0.431455761,0,-0.431455761,0,1.494020062,0,0,0
DeepSeek-V3.2,1,13,0,5,11,FALSE,polar,0.666666667,0.100469393,0,-0.482253086,0,0.582722479,0,-0.694444444,0,0,0,0,0,1.277166924,0,0,0,0,0,-0.401877572,0,0.100469393,0,-0.482253086,0,3,4,0.343471365,0,-0.343471365,0,1.277166924,0,0,0
DeepSeek-V3.2,1,14,0,3,11,FALSE,polar,0.666666667,0,0,-0.578703704,0,0,0,-0.578703704,0,0,0,0,0,0.733024691,0,-0.833333333,0,1.566358025,0,0,0,0.385802469,0,-0.694444444,0,3,5,0.447530864,0,-0.447530864,0,1.566358025,0,0,0
DeepSeek-V3.2,1,15,0,1,11,FALSE,-1_0_1,-0.166666667,0,0,0,-0.833333333,0,0,0,0,0,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0.138888889,0,-0.138888889,0,0.833333333,0,0
DeepSeek-V3.2,1,16,0,1,11,FALSE,-1_0_1,-0.166666667,0,0,0,0,0,0,0,-0.833333333,0,0,0,0,0,0.833333333,0,0,0,0,0,0,0,0,0,0,4,1,0,0.138888889,0,-0.138888889,0,0.833333333,0,0
DeepSeek-V3.2,1,17,0,10,10,1,consistent,1,0.116585213,0,-0.193806699,0,1.160176997,0,0,0,0.084284096,0,-0.161505583,0,0.158275471,0,-0.589988672,0,0.165036887,0,-0.232568039,0,0.326843663,0,-0.833333333,0,4,2,0.335200388,0,-0.335200388,0,1.160176997,0,0,0
DeepSeek-V3.2,1,18,0,3,11,FALSE,polar,0.333333333,0,0,0,-0.833333333,0.540123457,0,-0.833333333,0,1.37345679,0,0,0,0,0.833333333,0,0,0,0,-0.578703704,0,0.192901235,0,-0.694444444,0,4,3,0.351080247,0.138888889,-0.351080247,-0.138888889,1.37345679,0.833333333,0,0
DeepSeek-V3.2,1,19,0,8,11,FALSE,polar,0.666666667,0.05814201,0,-0.482253086,0,0.218893039,0,-0.578703704,0,0,0,-0.232568039,0,0,0,0,0,1.202689335,0,0,0,0.50824489,0,-0.694444444,0,4,5,0.331328212,0,-0.331328212,0,1.202689335,0,0,0
DeepSeek-V3.2,1,20,0,5,11,FALSE,polar,0.333333333,0,0,0,-0.694444444,0,0,-0.401877572,0,0.133959191,0,-0.694444444,0,0,0.694444444,0,0,0.133959191,0,-0.694444444,0,1.52284808,0,0,0,4,6,0.298461077,0.115740741,-0.298461077,-0.115740741,1.52284808,0.694444444,0,0
DeepSeek-V3.2,1,21,0,6,11,FALSE,polar,0.333333333,1.186092535,0,0,0,0.111632659,0,-0.482253086,0,0,0,0,-0.833333333,0,0,-0.334897977,0,0,0.833333333,0,0,0.352759202,0,-0.833333333,0,5,1,0.275080733,0.138888889,-0.275080733,-0.138888889,1.186092535,0.833333333,0,0
DeepSeek-V3.2,1,22,0,9,11,FALSE,polar,0.666666667,0.048451675,0,-0.279081647,0,1.125275187,0,0,0,0.141478891,0,-0.578703704,0,0,0,-0.193806699,0,0,0,0,0,0.430830742,0,-0.694444444,0,5,2,0.291006082,0,-0.291006082,0,1.125275187,0,0,0
DeepSeek-V3.2,1,23,0,6,11,FALSE,-1_0_1,-0.5,0,0,0,0,0,0.111632659,0,-0.401877572,0,0,0,0,0,0.312571445,0,-0.833333333,0,1.145904778,0,0,0,0,0,-0.334897977,5,3,0,0.261684814,0,-0.261684814,0,1.145904778,0,0
DeepSeek-V3.2,1,24,0,2,11,FALSE,-1_0_1,0.5,0.694444444,0,-0.833333333,0,0,0,-0.694444444,0,0,0,-0.694444444,0,1.527777778,0,0,0,0,0,0,0,0,0,0,0,5,4,0.37037037,0,-0.37037037,0,1.527777778,0,0,0
DeepSeek-V3.2,1,25,0,2,11,FALSE,-1_0_1,0.5,0.231481481,0,-0.833333333,0,0.231481481,0,-0.833333333,0,0,0,0,0,0,0,-0.694444444,0,0,0,0,0,1.898148148,0,0,0,5,6,0.393518519,0,-0.393518519,0,1.898148148,0,0,0
DeepSeek-V3.2,1,26,0,3,11,FALSE,polar,-0.333333333,0.833333333,0,0,0,0,0,0,-0.578703704,0,0,-0.833333333,0,0,0.192901235,0,-0.694444444,0,0.540123457,0,-0.833333333,0,1.37345679,0,0,6,1,0.138888889,0.351080247,-0.138888889,-0.351080247,0.833333333,1.37345679,0,0
DeepSeek-V3.2,1,27,0,10,11,FALSE,polar,0.666666667,0,0,-0.161505583,0,1.313959167,0,0,0,0.040376396,0,-0.279081647,0,0.480625834,0,-0.833333333,0,0.133403611,0,-0.694444444,0,0,0,0,0,6,2,0.328060835,0,-0.328060835,0,1.313959167,0,0,0
DeepSeek-V3.2,1,28,0,4,11,FALSE,-1_0_1,0.166666667,0,0,0,0,0,0,0,0,0.482253086,0,0,0,0,0,0,0,0,0,-0.482253086,0,0,0,0,0,6,3,0.080375514,0,-0.080375514,0,0.482253086,0,0,0
DeepSeek-V3.2,1,29,0,9,11,FALSE,polar,0,0,0.167448988,0,-0.833333333,0,0,-0.193806699,0,0,0,0,-0.334897977,0.498780922,0,0,0,0.09690335,0,-0.401877572,0,0,1.000782322,0,0,6,4,0.099280712,0.194705218,-0.099280712,-0.194705218,0.498780922,1.000782322,0,0
DeepSeek-V3.2,1,30,0,8,11,FALSE,-1_0_1,-0.5,0,0,0,0,0,0.07752268,0,-0.482253086,0,0,0,-0.232568039,0,0.318649223,0,-0.833333333,0,0,0,0,0,1.151982556,0,0,6,5,0,0.258025743,0,-0.258025743,0,1.151982556,0,0
DeepSeek-V3.2,2,-4,1,1,11,FALSE,polar,0.666666667,0,0,-0.833333333,0,0,0,0,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0,3.333333333,0,0,0,2,6,0.555555556,0,-0.555555556,0,3.333333333,0,0,0
DeepSeek-V3.2,2,-3,1,1,11,FALSE,polar,0.333333333,2.5,0,0,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,0,-0.833333333,0,0.833333333,0,0,6,1,0.416666667,0.138888889,-0.416666667,-0.138888889,2.5,0.833333333,0,0
DeepSeek-V3.2,2,-2,1,1,11,FALSE,polar,0,0,0,-0.833333333,0,1.666666667,0,0,0,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,-0.833333333,0,0,1.666666667,0,0,6,2,0.277777778,0.277777778,-0.277777778,-0.277777778,1.666666667,1.666666667,0,0
DeepSeek-V3.2,2,-1,1,1,11,FALSE,polar,-0.333333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0.833333333,0,0,0,0,0,0,-0.833333333,0,0,-0.833333333,0,0,2.5,0,0,6,3,0.138888889,0.416666667,-0.138888889,-0.416666667,0.833333333,2.5,0,0
DeepSeek-V3.2,2,0,1,1,11,FALSE,polar,0.333333333,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,0,-0.833333333,2.5,0,0,0,0,0,-0.833333333,0,0,0.833333333,0,0,6,4,0.416666667,0.138888889,-0.416666667,-0.138888889,2.5,0.833333333,0,0
DeepSeek-V3.2,2,1,0,3,11,FALSE,polar,0.666666667,0,0,0,0,2.644675926,0,0,0,0.144675926,0,-0.833333333,0,0.144675926,0,-0.833333333,0,0,0,-0.578703704,0,0.144675926,0,-0.833333333,0,1,2,0.513117284,0,-0.513117284,0,2.644675926,0,0,0
DeepSeek-V3.2,2,2,0,4,11,FALSE,polar,0.333333333,0,0.833333333,0,0,0.160751029,0,-0.833333333,0,1.827417695,0,0,0,0.160751029,0,-0.833333333,0,0,0,0,-0.833333333,0,0,-0.482253086,0,1,3,0.358153292,0.138888889,-0.358153292,-0.138888889,1.827417695,0.833333333,0,0
DeepSeek-V3.2,2,3,0,1,11,FALSE,polar,-0.333333333,0,2.5,0,0,0,0,0,-0.833333333,0,0,-0.833333333,0,0.833333333,0,0,0,0,0,0,-0.833333333,0,0,0,-0.833333333,1,4,0.138888889,0.416666667,-0.138888889,-0.416666667,0.833333333,2.5,0,0
DeepSeek-V3.2,2,4,0,2,11,FALSE,polar,0.666666667,0,0,0,0,0.462962963,0,-0.833333333,0,0,0,-0.694444444,0,0,0,-0.694444444,0,2.12962963,0,0,0,0.462962963,0,-0.833333333,0,1,5,0.509259259,0,-0.509259259,0,2.12962963,0,0,0
DeepSeek-V3.2,2,5,0,1,11,FALSE,polar,0,0,1.666666667,0,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,0,-0.833333333,0,0,0,-0.833333333,1.666666667,0,0,0,1,6,0.277777778,0.277777778,-0.277777778,-0.277777778,1.666666667,1.666666667,0,0
DeepSeek-V3.2,2,6,0,1,11,FALSE,polar,0,1.666666667,0,0,0,0,1.666666667,0,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,0,-0.833333333,0,0,0,-0.833333333,2,1,0.277777778,0.277777778,-0.277777778,-0.277777778,1.666666667,1.666666667,0,0
DeepSeek-V3.2,2,7,0,1,11,FALSE,polar,0.666666667,0,0,-0.833333333,0,0,0,0,0,3.333333333,0,0,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0,2,3,0.555555556,0,-0.555555556,0,3.333333333,0,0,0
DeepSeek-V3.2,2,8,0,5,11,FALSE,polar,0.666666667,0.64059285,0,-0.833333333,0,0,0,0,0,0.100469393,0,-0.578703704,0,1.473926183,0,0,0,0,0,-0.401877572,0,0.293370628,0,-0.694444444,0,2,4,0.418059842,0,-0.418059842,0,1.473926183,0,0,0
DeepSeek-V3.2,2,9,0,3,11,FALSE,polar,0.666666667,0.376157407,0,-0.833333333,0,0,0,0,0,0.144675926,0,-0.694444444,0,0.376157407,0,-0.833333333,0,2.042824074,0,0,0,0,0,-0.578703704,0,2,5,0.489969136,0,-0.489969136,0,2.042824074,0,0,0
DeepSeek-V3.2,2,10,0,2,11,FALSE,polar,-0.333333333,0,0.231481481,0,-0.833333333,0,1.898148148,0,0,0,0,-0.833333333,0,0,0,0,-0.694444444,0,0.231481481,0,-0.833333333,0.833333333,0,0,0,2,6,0.138888889,0.393518519,-0.138888889,-0.393518519,0.833333333,1.898148148,0,0
DeepSeek-V3.2,2,11,0,2,11,FALSE,polar,0.333333333,1.898148148,0,0,0,0,0,0,-0.833333333,0,0.833333333,0,0,0,0,-0.694444444,0,0.231481481,0,-0.833333333,0,0.231481481,0,-0.833333333,0,3,1,0.393518519,0.138888889,-0.393518519,-0.138888889,1.898148148,0.833333333,0,0
DeepSeek-V3.2,2,12,0,3,11,FALSE,polar,0.666666667,0,0,-0.578703704,0,2.644675926,0,0,0,0,0,0,0,0.144675926,0,-0.833333333,0,0.144675926,0,-0.833333333,0,0.144675926,0,-0.833333333,0,3,2,0.513117284,0,-0.513117284,0,2.644675926,0,0,0
DeepSeek-V3.2,2,13,0,2,11,FALSE,polar,0.666666667,0.462962963,0,-0.833333333,0,0.462962963,0,-0.833333333,0,0,0,0,0,2.12962963,0,0,0,0,0,-0.694444444,0,0,0,-0.694444444,0,3,4,0.509259259,0,-0.509259259,0,2.12962963,0,0,0
DeepSeek-V3.2,2,14,0,1,11,FALSE,polar,-0.666666667,0,0,0,-0.833333333,0,0,0,-0.833333333,0,3.333333333,0,0,0,0,0,-0.833333333,0,0,0,0,0,0,0,-0.833333333,3,5,0,0.555555556,0,-0.555555556,0,3.333333333,0,0
DeepSeek-V3.2,2,15,0,2,11,FALSE,polar,0.333333333,0.231481481,0,-0.833333333,0,0,0,0,-0.833333333,0,0.833333333,0,0,0.231481481,0,-0.833333333,0,0,0,-0.694444444,0,1.898148148,0,0,0,3,6,0.393518519,0.138888889,-0.393518519,-0.138888889,1.898148148,0.833333333,0,0
DeepSeek-V3.2,2,16,0,1,11,FALSE,polar,0.666666667,3.333333333,0,0,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,0,0,0,0,-0.833333333,0,0,0,-0.833333333,0,4,1,0.555555556,0,-0.555555556,0,3.333333333,0,0,0
DeepSeek-V3.2,2,17,0,1,11,FALSE,polar,0.666666667,0,0,-0.833333333,0,3.333333333,0,0,0,0,0,-0.833333333,0,0,0,0,0,0,0,-0.833333333,0,0,0,-0.833333333,0,4,2,0.555555556,0,-0.555555556,0,3.333333333,0,0,0
DeepSeek-V3.2,2,18,0,1,11,FALSE,polar,0.333333333,0,0,0,-0.833333333,0,0,-0.833333333,0,2.5,0,0,0,0,0.833333333,0,0,0,0,-0.833333333,0,0,0,-0.833333333,0,4,3,0.416666667,0.138888889,-0.416666667,-0.138888889,2.5,0.833333333,0,0
DeepSeek-V3.2,2,19,0,3,11,FALSE,polar,0.333333333,0,0,-0.578703704,0,0.192901235,0,-0.833333333,0,0,0,0,-0.833333333,0,0.833333333,0,0,1.859567901,0,0,0,0.192901235,0,-0.833333333,0,4,5,0.374228395,0.138888889,-0.374228395,-0.138888889,1.859567901,0.833333333,0,0
DeepSeek-V3.2,2,20,0,2,11,FALSE,polar,0.333333333,0.231481481,0,-0.833333333,0,0,0,-0.694444444,0,0.231481481,0,-0.833333333,0,0,0.694444444,0,0,0,0,0,-0.694444444,1.898148148,0,0,0,4,6,0.393518519,0.115740741,-0.393518519,-0.115740741,1.898148148,0.694444444,0,0
DeepSeek-V3.2,2,21,0,3,11,FALSE,polar,0.666666667,2.042824074,0,0,0,0.376157407,0,-0.833333333,0,0.376157407,0,-0.833333333,0,0.144675926,0,-0.694444444,0,0,0,0,0,0,0,-0.578703704,0,5,1,0.489969136,0,-0.489969136,0,2.042824074,0,0,0
DeepSeek-V3.2,2,22,0,3,11,FALSE,polar,0,0,0,0,-0.833333333,1.122685185,0,0,0,0,0,0,-0.833333333,0,0,-0.578703704,0,0,1.666666667,0,0,0.289351852,0,-0.833333333,0,5,2,0.235339506,0.277777778,-0.235339506,-0.277777778,1.122685185,1.666666667,0,0
DeepSeek-V3.2,2,23,0,1,11,FALSE,polar,-0.333333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0.833333333,0,0,0,0,0,-0.833333333,0,0,2.5,0,0,0,0,0,-0.833333333,5,3,0.138888889,0.416666667,-0.138888889,-0.416666667,0.833333333,2.5,0,0
DeepSeek-V3.2,2,24,0,1,11,FALSE,polar,0.666666667,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0,3.333333333,0,0,0,0,0,0,0,0,0,-0.833333333,0,5,4,0.555555556,0,-0.555555556,0,3.333333333,0,0,0
DeepSeek-V3.2,2,25,0,2,11,FALSE,polar,0.333333333,0.231481481,0,-0.833333333,0,0,0,0,-0.833333333,0.231481481,0,-0.833333333,0,0,0,-0.694444444,0,0,0.833333333,0,0,1.898148148,0,0,0,5,6,0.393518519,0.138888889,-0.393518519,-0.138888889,1.898148148,0.833333333,0,0
DeepSeek-V3.2,2,26,0,1,11,FALSE,polar,0.666666667,3.333333333,0,0,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,0,0,6,1,0.555555556,0,-0.555555556,0,3.333333333,0,0,0
DeepSeek-V3.2,2,27,0,1,11,FALSE,polar,0.333333333,0,0,-0.833333333,0,2.5,0,0,0,0,0,-0.833333333,0,0,0,0,-0.833333333,0,0,-0.833333333,0,0,0.833333333,0,0,6,2,0.416666667,0.138888889,-0.416666667,-0.138888889,2.5,0.833333333,0,0
DeepSeek-V3.2,2,28,0,1,11,FALSE,polar,-0.333333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0.833333333,0,0,0,0,0,-0.833333333,0,0,0,0,-0.833333333,0,2.5,0,0,6,3,0.138888889,0.416666667,-0.138888889,-0.416666667,0.833333333,2.5,0,0
DeepSeek-V3.2,2,29,0,2,11,FALSE,polar,0.666666667,0.173611111,0,-0.833333333,0,0.173611111,0,-0.833333333,0,0.173611111,0,-0.833333333,0,2.673611111,0,0,0,0,0,-0.694444444,0,0,0,0,0,6,4,0.532407407,0,-0.532407407,0,2.673611111,0,0,0
DeepSeek-V3.2,2,30,0,3,11,FALSE,polar,0.333333333,0.192901235,0,-0.833333333,0,0.192901235,0,-0.833333333,0,0,0,-0.578703704,0,0,0,0,-0.833333333,1.859567901,0,0,0,0,0.833333333,0,0,6,5,0.374228395,0.138888889,-0.374228395,-0.138888889,1.859567901,0.833333333,0,0
DeepSeek-V3.2,3,-4,1,7,11,FALSE,polar,0.666666667,0.147497168,0,-0.694444444,0,0,1.019500425,0,0,0.94180414,0,-0.833333333,0,0,0,-1.284433116,-1.019500425,0.147497168,0,-0.694444444,0,1.775137473,0,0,0,2,6,0.501989325,0.169916737,-0.584442556,-0.169916737,1.775137473,1.019500425,0,0
DeepSeek-V3.2,3,-3,1,2,2,1,consistent,1,1.976121134,0,0,0,0.293616122,0,-0.694444444,0,0.293616122,0,-0.694444444,0,0.293616122,0,-0.694444444,0,0.293616122,0,-0.694444444,0,1.388888889,0,-1.761696734,0,6,1,0.756579085,0,-0.756579085,0,1.976121134,0,0,0
DeepSeek-V3.2,3,-2,1,3,11,FALSE,polar,0.666666667,0,0,-0.578703704,0,2.052469136,0,0,0,0,0,-0.578703704,0,0.385802469,0,-0.833333333,0,0.385802469,0,-0.833333333,0,0,0,0,0,6,2,0.470679012,0,-0.470679012,0,2.052469136,0,0,0
DeepSeek-V3.2,3,-1,1,6,11,FALSE,polar,0.666666667,0.121369098,0,-0.334897977,0,0.326462691,0,-0.578703704,0,1.310258987,0,0,0,0.083724494,0,-0.849583687,-0.833333333,0.615814542,0,-0.694444444,0,0,0.833333333,0,0,6,3,0.409604969,0.138888889,-0.409604969,-0.138888889,1.310258987,0.833333333,0,0
DeepSeek-V3.2,3,0,1,3,11,FALSE,polar,0.666666667,0,0,-1.22340051,-0.694444444,0.174771501,0,-0.578703704,0,0.542444237,0,-0.833333333,0,2.209110904,0,0,0,0.542444237,0,-0.833333333,0,0,0.694444444,0,0,6,4,0.57812848,0.115740741,-0.57812848,-0.115740741,2.209110904,0.694444444,0,0
DeepSeek-V3.2,3,1,0,2,11,FALSE,polar,0.666666667,0,0.833333333,0,0,2.867020153,0,0,0,0.367020153,0,-0.833333333,0,0,0,-1.468080612,-0.833333333,0.367020153,0,-0.833333333,0,0.367020153,0,-0.833333333,0,1,2,0.661346769,0.138888889,-0.661346769,-0.138888889,2.867020153,0.833333333,0,0
DeepSeek-V3.2,3,2,0,4,11,FALSE,polar,0.666666667,0,0,0,0,0,0,-0.482253086,0,2.620563272,0,0,0,0.120563272,0,-0.833333333,0,0.120563272,0,-0.833333333,0,0.120563272,0,-0.833333333,0,1,3,0.497042181,0,-0.497042181,0,2.620563272,0,0,0
DeepSeek-V3.2,3,3,0,1,11,FALSE,polar,0.666666667,0,0,0,0,0,0,-0.833333333,0,0,0,-0.833333333,0,3.333333333,0,0,0,0,0,-0.833333333,0,0,0,-0.833333333,0,1,4,0.555555556,0,-0.555555556,0,3.333333333,0,0,0
DeepSeek-V3.2,3,4,0,6,11,FALSE,polar,0.333333333,0,0.707986406,0,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0,3.333333333,0,0,0,0,0,-0.833333333,-0.707986406,1,5,0.555555556,0.117997734,-0.555555556,-0.117997734,3.333333333,0.707986406,0,0
DeepSeek-V3.2,3,5,0,3,11,FALSE,polar,0.333333333,0,0.706018519,0,0,0.173611111,0,-0.833333333,0,0.173611111,0,-0.833333333,0,0.173611111,0,-0.833333333,0,0,0,-0.694444444,-1.412037037,2.673611111,0,0,0,1,6,0.532407407,0.117669753,-0.532407407,-0.235339506,2.673611111,0.706018519,0,0
DeepSeek-V3.2,3,6,0,3,3,1,consistent,1,2.643966088,0,0,0,1.22340051,2.5,-1.761696734,0,1.517016632,0,-0.833333333,0,0.538296224,0,-1.468080612,-0.833333333,0.293616122,0,-1.22340051,-0.833333333,0.538296224,0,-1.468080612,-0.833333333,2,1,1.1257653,0.416666667,-1.1257653,-0.416666667,2.643966088,2.5,0,0
DeepSeek-V3.2,3,7,0,1,11,FALSE,polar,0.666666667,0,0,-0.833333333,0,0,0,0,0,3.333333333,0,0,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0,2,3,0.555555556,0,-0.555555556,0,3.333333333,0,0,0
DeepSeek-V3.2,3,8,0,4,4,1,consistent,1,0.497516207,0,-0.694444444,0,0.377511196,0.833333333,-1.761696734,0,0.671127318,0,-0.833333333,0,2.631410108,0,0,0,0.293616122,0,-1.019500425,-0.833333333,0.671127318,0,-0.833333333,0,2,4,0.857051378,0.138888889,-0.857051378,-0.138888889,2.631410108,0.833333333,0,0
DeepSeek-V3.2,3,9,0,10,11,FALSE,polar,0,0.324575166,0,-0.833333333,0,0,1.609572251,0,0,0,0.776238918,0,-0.833333333,0.40780017,0.246571562,-0.833333333,-1.22340051,2.092993466,0,0,0,0,0.40780017,-3.837734832,-3.68722467,2,5,0.4708948,0.50669715,-0.91740025,-0.957326419,2.092993466,1.609572251,0,0
DeepSeek-V3.2,3,10,0,4,11,FALSE,polar,0.333333333,0.339833475,0,-0.833333333,0,0,1.306144699,0,0,0,0,-1.852833758,-1.22340051,0.339833475,0,-0.833333333,0,0,0.611700255,0,-0.694444444,2.253250071,0,0,0,2,6,0.488819503,0.319640826,-0.586583404,-0.319640826,2.253250071,1.306144699,0,0
DeepSeek-V3.2,3,11,0,10,11,FALSE,polar,0,2.9984733,0,0,0,0.351665239,0,-0.833333333,0,0,0.833333333,-2.17141109,-0.833085856,0.293616122,0.983314453,-0.409714355,-1.174761963,0.293616122,0.682857259,-0.833333333,-0.491657227,0.351665239,0,-0.833333333,0,3,1,0.714839337,0.416584174,-0.846854241,-0.416584174,2.9984733,0.983314453,0,0
DeepSeek-V3.2,3,12,0,2,2,1,consistent,1,0.587232245,0,-0.833333333,0,3.380848367,0,0,0,0.293616122,0.833333333,-1.761696734,0,0.293616122,0,-1.468080612,-0.833333333,0.587232245,0,-0.833333333,0,0.587232245,0,-0.833333333,0,3,2,0.954962891,0.138888889,-0.954962891,-0.138888889,3.380848367,0.833333333,0,0
